TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantType,qCaretaker,DBH,PlotSize,XCoord,YCoord,Latitude,Longitude,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old),Analysis Neighborhoods
38556,Private,Tree(s) ::,1791 La Salle Ave,4,Sidewalk: Curb side : Cutout,Tree,Private,3,4x3,6014562.133,2096849.445,37.73836784,-122.3921509,10,3,8,58,1,1
221496,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,600x Guerrero St,3,Median : Cutout,Tree,DPW,3,3x3,6005594.031,2105332.567,37.76115853,-122.4237612,2,4,5,28859,19,20
12272,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,700X Laguna St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,3X3,6004950.399,2111308.966,37.77753192,-122.4264128,7,9,11,28852,10,9
10200,DPW Maintained,Hymenosporum flavum :: Sweetshade,1213 Guerrero St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,6005821.46,2101837.969,37.75157601,-122.4227263,2,4,5,28859,19,20
258132,DPW Maintained,Podocarpus gracilor :: Fern Pine,521 Woolsey St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x5,6010235.16,2091735.838,37.72408576,-122.4067512,10,3,7,309,28,25
116953,DPW Maintained,Lagunaria patersonii :: Primrose Tree,80 06th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5993978.144,2115037.854,37.78714409,-122.46464,11,6,1,54,11,11
162949,DPW Maintained,Tilia tomentosa :: Silver Linden,90x Bruce Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,5996917.971,2091314.559,37.72217491,-122.4527561,9,8,6,28861,24,24
259404,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1443 Yosemite Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,6015439.423,2092015.643,37.72514387,-122.3887802,10,3,8,58,1,1
246146,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1504 Waller St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,5998494.985,2108301.523,37.76890723,-122.4485275,15,5,11,29492,9,3
89116,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,703 18th Ave,4,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,5990341.532,2110479.78,37.77441856,-122.4768886,11,6,2,55,26,29
113032,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,251 06th Ave,3,Sidewalk: Curb side : Cutout,Tree,SFUSD,3,3x3,5993973.419,2113841.385,37.78385864,-122.4645695,11,6,2,54,11,11
269806,Undocumented,Prunus cerasifera :: Cherry Plum,276 Ewing Ter,1,Sidewalk: Curb side : Cutout,Tree,DPW,NA,3x3,5998452,2112204,37.77961997,-122.4489573,15,6,2,54,16,18
30757,DPW Maintained,Acer buergeranum :: Trident Maple,1553 Thomas Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6014989.607,2093734.251,37.72983788,-122.3904552,10,3,8,58,1,1
65427,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,738 Pine St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6010331.85,2116201.138,37.7912674,-122.4081416,5,1,10,28857,21,21
22463,DPW Maintained,Tristania conferta ::,6202 03rd St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,6013353,2091022,37.72229966,-122.3959232,10,3,8,58,1,1
153684,DPW Maintained,Acer rubrum 'October Glory' :: Red October Glory Maple,2270 Jerrold Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,3,4x5,6011989.839,2099540.556,37.7456139,-122.4012337,10,3,8,58,1,1
94033,DPW Maintained,Quercus tomentella :: Island oak,1300X Lane St,1,Sidewalk: Curb side : Cutout,Tree,SFUSD,3,4x4,6015693.111,2095268.768,37.73409035,-122.3881302,10,3,8,58,1,1
18269,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,1933 Post St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3X3,6002915.612,2114073.452,37.78500728,-122.4336494,13,9,11,29490,13,15
253201,DPW Maintained,Lophostemon confertus :: Brisbane Box,800 Oak St,3,Sidewalk: Property side : Cutout,Tree,DPW,3,6x6,6003064,2109976,37.77376511,-122.4328432,15,5,11,29492,10,9
38633,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1595 Shafter Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6014946.188,2094119.254,37.73089261,-122.3906322,10,3,8,58,1,1
17144,DPW Maintained,Ligustrum lucidum :: Glossy Privet,1030 Oakdale Ave,3,Sidewalk: Curb side : Cutout,Tree,DPW,3,3X3,6017899.58,2093362.524,37.72897819,-122.3803692,10,3,8,58,1,1
27512,DPW Maintained,Hymenosporum flavum :: Sweetshade,1212 Guerrero St,3,Sidewalk: Curb side : Cutout,Tree,Private,3,3X3,6005753.548,2101830.48,37.75155162,-122.4229606,2,4,5,28859,19,20
221467,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,300x Guerrero St,12,Median : Cutout,Tree,DPW,3,3x3,6005513.558,2106751.918,37.76505119,-122.4241405,8,4,5,28853,19,20
62031,DPW Maintained,Myoporum laetum :: Myoporum,136 Blake St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,5997893.509,2112867.42,37.78140959,-122.4509372,15,6,2,54,16,18
259861,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,201x Wilde Ave,2,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8013,DPW Maintained,Quercus tomentella :: Island oak,440 Fulton St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3X3,6005616.789,2111728.112,37.77872045,-122.4241373,7,9,11,28852,41,39
90566,DPW Maintained,Magnolia champaca :: Champa,1800 Cabrillo St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,5989998.071,2110625.477,37.77479868,-122.4780874,11,6,2,55,26,29
90852,DPW Maintained,Podocarpus gracilor :: Fern Pine,2439 Cabrillo St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,5987980.639,2110496.203,37.77432642,-122.4850565,11,6,2,55,26,29
258643,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,723 Niagara Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5997562,2090779,37.72074127,-122.4504912,9,8,6,28861,24,24
40056,DPW Maintained,Ligustrum lucidum :: Glossy Privet,1311 Shafter Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6016422.459,2093017.671,37.72794967,-122.3854517,10,3,8,58,1,1
90307,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4149X Balboa St,3,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,5982661.599,2110983.124,37.7753521,-122.5034918,11,6,2,55,26,29
235934,DPW Maintained,Prunus cerasifera :: Cherry Plum,900 Hampshire St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,6010177.209,2103930.966,37.7575677,-122.4078111,2,4,7,28859,19,20
119178,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,756 La Playa,3,Sidewalk: Curb side : Cutout,Tree,DPW,3,Width 3ft,5980765.965,2110596.918,37.77418006,-122.5100204,11,6,2,55,26,29
71384,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1607 La Salle Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6015481.573,2096159.913,37.73652554,-122.3889237,10,3,8,58,1,1
53916,DPW Maintained,Acer buergeranum :: Trident Maple,319 Arkansas St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,6012951.98,2105523.303,37.76209486,-122.3983264,10,3,8,28856,29,26
46623,DPW Maintained,Quercus agrifolia :: Coast Live Oak,1601 Lane St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6015139.102,2094428.686,37.73175295,-122.3899869,10,3,8,58,1,1
253200,DPW Maintained,Lophostemon confertus :: Brisbane Box,800 Oak St,2,Sidewalk: Property side : Cutout,Tree,DPW,3,6x6,6003064,2109976,37.77376511,-122.4328432,15,5,11,29492,10,9
567,DPW Maintained,Acer rubrum 'Armstrong' :: Armstrong Red Maple,2956 24th St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,6009153.931,2102188.789,37.75272674,-122.4112269,2,4,7,28859,19,20
163001,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,57 Bruce Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,5997042.793,2091272.426,37.72206638,-122.4523215,9,8,6,28861,24,24
162999,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,79 Bruce Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,5996953.923,2091276.111,37.7220714,-122.452629,9,8,6,28861,24,24
89114,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,703 18th Ave,2,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,5990339.441,2110519.1,37.7745264,-122.4768987,11,6,2,55,26,29
53284,DPW Maintained,Pittosporum undulatum :: Victorian Box,2632 Franklin St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6005331.486,2119082.43,37.79889745,-122.4256479,13,9,1,57,17,13
258506,Permitted Site,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,1826 48th Ave,NA,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5981340.965,2102634.363,37.75235108,-122.5074405,1,8,3,56,35,35
30842,DPW Maintained,Acer palmatum :: Japanese Maple,854 31st Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,6x4,5986369.623,2110096.389,37.77313467,-122.4905998,11,6,2,55,26,29
68937,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,518 11th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,5992539.412,2111890.048,37.77841803,-122.4693885,11,6,2,54,11,11
38634,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1595 Shafter Ave,4,Sidewalk: Curb side : Cutout,Tree,Private,3,4x10,6014976.966,2094092.323,37.73082037,-122.3905239,10,3,8,58,1,1
29134,DPW Maintained,Lophostemon confertus :: Brisbane Box,60 Leavenworth St,2,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,6008669.23,2112549.09,37.78114653,-122.4136358,7,10,9,28852,36,36
5601,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,1120-1122 Dolores St,2,Sidewalk: Curb side : Cutout,Tree,DPW,3,6X6,6005089.205,2101804.258,37.75144211,-122.4252561,2,4,5,28862,22,22
28398,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1831 Ocean Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3X3,5994282.47,2092421.988,37.72506427,-122.4619465,9,8,4,28861,24,24
162997,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,83 Bruce Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,5996910.901,2091275.179,37.72206638,-122.4527777,9,8,6,28861,24,24
43304,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',693 Vermont St,11,Sidewalk: Curb side : Cutout,Tree,SFUSD,3,NA,6011287.969,2105166.376,37.76102198,-122.4040565,10,3,8,28856,29,26
37515,DPW Maintained,Lophostemon confertus :: Brisbane Box,334 Hyde St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6008037.233,2113608.316,37.7840194,-122.4158972,7,10,9,28858,36,36
240879,DPW Maintained,Pittosporum undulatum :: Victorian Box,3659 18th St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6005174.012,2105435.791,37.76141824,-122.4252212,2,4,5,28859,19,20
27514,DPW Maintained,Hymenosporum flavum :: Sweetshade,1212 Guerrero St,5,Sidewalk: Curb side : Cutout,Tree,Private,3,3X3,6005755.802,2101784.51,37.75142552,-122.4229495,2,4,5,28859,19,20
214559,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1342 Irving St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,Width 3ft,5991532.565,2106606.322,37.76385211,-122.4724862,11,8,11,56,12,14
240769,DPW Maintained,Hymenosporum flavum :: Sweetshade,67 Noe St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,6002868.861,2107912.191,37.76808733,-122.4333707,15,5,5,28862,3,5
22646,DPW Maintained,Pittosporum undulatum :: Victorian Box,1252 Turk St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3X3,6003993.968,2112542.733,37.78086543,-122.4298094,7,9,11,29490,41,39
259403,DPW Maintained,Podocarpus gracilor :: Fern Pine,1318 Revere Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,5x5,6016589.711,2093303.846,37.7287447,-122.3848935,10,3,8,58,1,1
110108,DPW Maintained,Myoporum laetum :: Myoporum,4130 Moraga St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5981417.471,2103534.076,37.75482594,-122.5072427,1,8,3,56,35,35
232310,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1018 Shrader St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,5997696,2107004,37.76529884,-122.4511975,15,5,11,29492,9,3
192595,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1321 Mission St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 4ft,6008285.145,2110684.684,37.77600574,-122.4148326,8,2,9,28853,34,34
120612,DPW Maintained,Pittosporum undulatum :: Victorian Box,2 North Point St,6,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6010461.281,2122053.161,37.80734287,-122.4081067,3,1,10,308,23,23
259860,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,201x Wilde Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12292,DPW Maintained,Photinia fraseri :: Photinia: Chinese photinia,830 Laguna St,2,Sidewalk: Curb side : Cutout,Tree,DPW,3,4X4,6005346.749,2111820.947,37.7789601,-122.4250781,7,9,11,28852,41,39
47438,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,754 42nd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,5982933.063,2110647.138,37.77444553,-122.5025279,11,6,2,55,26,29
163007,DPW Maintained,Podocarpus gracilor :: Fern Pine,16 Bruce Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,5997286.856,2091308.327,37.72217893,-122.4514805,9,8,6,28861,24,24
17051,DPW Maintained,Tristania conferta ::,1235 Oak St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3X3,6001055.376,2109653.169,37.77276457,-122.4397682,15,5,11,29492,9,3
256038,Undocumented,Lophostemon confertus :: Brisbane Box,1563 Shafter Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6015087,2093984,37.73052904,-122.390136,10,3,8,58,1,1
6902,DPW Maintained,Lophostemon confertus :: Brisbane Box,333 Fell St,3,Sidewalk: Curb side : Cutout,Tree,DPW,3,4x4,6005706.541,2110648.289,37.77576058,-122.4237501,7,9,11,28852,10,9
210472,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,624 Irving St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 4ft,5993801.697,2106684.358,37.76419745,-122.4646437,11,8,11,56,12,14
232303,DPW Maintained,Myoporum laetum :: Myoporum,28 Alma St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 4ft,5998434.688,2106274.91,37.76333921,-122.4485901,15,5,11,29492,9,3
10095,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',727 Guerrero St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,2X2,6005664.236,2104708.854,37.75944992,-122.4234741,2,4,5,28859,19,20
260533,DPW Maintained,Cordyline australis :: Dracena Palm,1514 45th Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,5982198.355,2104783.647,37.75830288,-122.5046348,1,8,3,56,35,35
255851,Undocumented,Tilia tomentosa :: Silver Linden,200 Harold Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x5,5996859,2091341,37.72224413,-122.4529618,9,8,6,28861,24,24
31528,DPW Maintained,Prunus cerasifera :: Cherry Plum,1366 San Bruno Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6011129.79,2101978.9,37.75226104,-122.4043792,10,4,8,28859,19,20
163010,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,42 Bruce Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,5997159.358,2091310.255,37.72217692,-122.4519213,9,8,6,28861,24,24
37606,DPW Maintained,Acer buergeranum :: Trident Maple,443 16th Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,5990893.156,2112363.883,37.77962378,-122.475118,11,6,2,54,26,29
33101,DPW Maintained,Quercus virginiana :: Southern Live Oak,450X Chestnut St,1,Sidewalk: Curb side : Cutout,Tree,SFUSD,3,NA,6009682.314,2120901.027,37.80413575,-122.410721,3,1,10,308,23,23
251596,Permitted Site,Podocarpus gracilor :: Fern Pine,3698 19th St,4,Sidewalk: Curb side : Cutout,Tree,Private,3,4x4,6005038,2104916,37.75998333,-122.4256546,2,4,5,28859,19,20
46622,DPW Maintained,Quercus agrifolia :: Coast Live Oak,1601 Lane St,4,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6015162.186,2094456.166,37.73182968,-122.389909,10,3,8,58,1,1
43256,DPW Maintained,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,400 Burrows St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,6010098,2093197,37.72809013,-122.4073283,10,3,7,309,28,25
66298,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2920 Hawes St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6014606.298,2089345.582,37.71776619,-122.3914737,10,3,8,58,1,1
47,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,810 14th St,2,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,6003389.553,2107739.471,37.76764261,-122.4315574,15,5,5,28862,3,5
260528,DPW Maintained,Leptospermum laevigatum :: Australian Tea Tree,2079 43rd Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,5982908.958,2100987.304,37.74792096,-122.5018964,1,8,3,29491,35,35
92436,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1643 44th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5982496.454,2103927.808,37.75597052,-122.5035405,1,8,3,56,35,35
248806,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,1039 Stanyan St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 4ft,5997248.918,2106862.429,37.76488452,-122.4527337,15,5,11,29492,12,14
260524,DPW Maintained,Griselinia lucida :: Griselinia,3440x Santiago St,3,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64452,DPW Maintained,Dodonaea viscosa 'Purpurea' :: Purple Hopseed Bush,2255 Mariposa St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6010720.791,2105970.797,37.76319904,-122.4060748,8,4,8,28859,19,20
153686,DPW Maintained,Acer rubrum 'October Glory' :: Red October Glory Maple,2270 Jerrold Ave,4,Sidewalk: Curb side : Cutout,Tree,Private,3,4x5,6011939.914,2099578.754,37.745716,-122.401409,10,3,8,58,1,1
27519,DPW Maintained,Hymenosporum flavum :: Sweetshade,1212 Guerrero St,10,Sidewalk: Curb side : Cutout,Tree,DPW,3,3X3,6005760.42,2101697.877,37.75118791,-122.4229274,2,4,5,28859,19,20
260525,DPW Maintained,Leptospermum laevigatum :: Australian Tea Tree,3437x Rivera St,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38561,DPW Maintained,Maytenus boaria :: Mayten,1567 McKinnon Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6015551.017,2095760.266,37.73543204,-122.3886557,10,3,8,58,1,1
153687,DPW Maintained,Acer rubrum 'October Glory' :: Red October Glory Maple,2270 Jerrold Ave,5,Sidewalk: Curb side : Cutout,Tree,Private,3,4x5,6011853.813,2099640.545,37.74588086,-122.4017111,10,3,8,58,1,1
10100,DPW Maintained,Prunus cerasifera :: Cherry Plum,750 Guerrero St,2,Sidewalk: Curb side : Cutout,Tree,DPW,3,2x2,6005607.264,2104540.556,37.7589846,-122.4236591,2,4,5,28859,19,20
256097,Undocumented,Pittosporum undulatum :: Victorian Box,2 North Point St,15,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6010298.368,2122029.079,37.80726763,-122.4086688,3,1,10,308,23,23
221501,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,600x Guerrero St,8,Median : Cutout,Tree,DPW,3,3x3,6005604.174,2105138.971,37.76062753,-122.4237124,2,4,5,28859,19,20
260537,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1238 44th Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,5982443.477,2106679.234,37.76352203,-122.5039275,1,8,3,56,35,35
27518,DPW Maintained,Hymenosporum flavum :: Sweetshade,1212 Guerrero St,9,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6005759.736,2101716.473,37.75123893,-122.4229311,2,4,5,28859,19,20
235935,DPW Maintained,Prunus cerasifera :: Cherry Plum,900 Hampshire St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 3ft,6010177.76,2103903.055,37.7574911,-122.4078072,2,4,7,28859,19,20
115808,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,742 CENTRAL AVE,2,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5999638,2111148,37.77678822,-122.4447785,15,5,11,29492,16,18
258084,Undocumented,Tree(s) ::,1300x 08th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,5993647,2106626,37.7640283,-122.4651745,1,8,11,56,12,14
163004,DPW Maintained,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,17 Bruce Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 0ft,5997247.105,2091270.36,37.72207241,-122.4516151,9,8,6,28861,24,24
38137,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,423 Burrows St,4,Sidewalk: Curb side : Cutout,Tree,Private,3,NA,6009992.364,2093106.329,37.72783525,-122.4076871,10,3,7,309,28,25
259867,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,101x Desmond St,3,Sidewalk: Curb side : Cutout,Tree,DPW,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261105,DPW Maintained,Hymenosporum flavum :: Sweetshade,1700X Lane St,2,Sidewalk: Curb side : Cutout,Tree,Private,3,4x6,6015022,2094381,37.73161552,-122.3903884,10,3,8,58,1,1
38632,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1595 Shafter Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,3,6x60,6014957.18,2094111.56,37.73087209,-122.3905937,10,3,8,58,1,1
90567,DPW Maintained,Magnolia champaca :: Champa,1800 Cabrillo St,2,Sidewalk: Curb side : Cutout,Tree,DPW,3,3x3,5989974.774,2110623.836,37.77479282,-122.4781678,11,6,2,55,26,29
84175,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,10 Mill St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,3x3,6010501.104,2090044.142,37.71945559,-122.4057128,10,7,8,309,39,40
11224,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1050X Ingalls St,10,Sidewalk: Curb side : Cutout,Tree,DPW,3,3X4,6018109.815,2094815.339,37.73297893,-122.3797433,10,3,8,58,1,1
71692,DPW Maintained,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,364 Hayes St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,6x7,6006147.034,2111101.362,37.77702947,-122.4222585,7,9,11,28852,10,9
192594,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1321 Mission St,1,Sidewalk: Curb side : Cutout,Tree,Private,3,Width 4ft,6008274.365,2110675.084,37.77597877,-122.4148692,8,2,9,28853,34,34
221494,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,600x Guerrero St,1,Median : Cutout,Tree,DPW,3,3x3,6005589.497,2105398.294,37.76133874,-122.4237816,2,4,5,28859,19,20
